Trial,Coherence,Noah Responses,Corey Responses,Jack Responses,Andrea Responses,Emily Responses
6,0.05,-0.132265446224,0.559008097166,0.634962406015,-0.705701754386,-0.0331578947368
6,0.15,-0.00846681922197,0.600708502024,0.577819548872,-0.697368421053,-0.0297368421053
6,0.15,-0.0523455377574,0.59463562753,0.560526315789,-0.689692982456,-0.0218421052632
6,0.15,-0.10852402746,0.558704453441,0.543984962406,-0.684210526316,-0.0118421052632
6,0.15,-0.108295194508,0.477732793522,0.258270676692,-0.678070175439,-0.00315789473684
6,0.15,0.00892448512586,0.379251012146,0.162593984962,-0.690570175439,0.00815789473684
6,0.15,0.0823226544622,0.321356275304,0.148496240602,-0.709649122807,0.0421052631579
6,0.15,0.173684210526,0.213360323887,0.149060150376,-0.721271929825,0.0805263157895
6,0.15,0.22328375286,0.0975708502024,0.188721804511,-0.729385964912,0.115
6,0.15,0.254347826087,0.0524291497976,0.192293233083,-0.7375,0.134473684211
6,-0.25,0.285869565217,0.0345141700405,0.164473684211,-0.745394736842,0.153157894737
6,-0.35,0.302059496568,0.0146761133603,0.142857142857,0.00175438596491,0.166578947368
6,-0.25,0.27328375286,0.00587044534413,0.121616541353,-0.0186403508772,0.176052631579
6,-0.35,0.179805491991,0.0572874493927,0.090977443609,-0.0311403508772,0.188947368421
6,-0.25,-0.00120137299771,0.131680161943,0.0742481203008,-0.0462719298246,0.208684210526
6,-0.15,-0.17328375286,0.263461538462,0.0614661654135,-0.131798245614,0.228684210526
6,-0.25,-0.362128146453,0.371255060729,0.0975563909774,-0.21951754386,0.262368421053
6,-0.35,-0.590217391304,0.415182186235,0.161842105263,-0.270614035088,0.348947368421
6,-0.25,-0.595137299771,0.452429149798,0.190789473684,-0.300877192982,0.374473684211
6,-0.15,-0.559324942792,0.470850202429,0.218609022556,-0.325877192982,0.383157894737
6,-0.15,-0.52356979405,0.489473684211,0.25977443609,-0.338596491228,0.391842105263
6,-0.15,-0.483009153318,0.508299595142,0.288157894737,-0.351535087719,0.4
6,-0.15,-0.434210526316,0.528542510121,0.317669172932,-0.378289473684,0.406842105263
6,-0.15,-0.39347826087,0.535222672065,0.34530075188,-0.40548245614,0.414473684211
6,-0.15,-0.330091533181,0.509412955466,0.342105263158,-0.426973684211,0.428947368421
6,-0.15,-0.156006864989,0.519331983806,0.26522556391,-0.449342105263,0.450789473684
6,-0.15,-0.095938215103,0.503744939271,0.192857142857,-0.460964912281,0.467368421053
6,-0.15,-0.0203661327231,0.467307692308,0.152067669173,-0.471710526316,0.481052631579
6,-0.15,0.0688215102975,0.402024291498,0.121052631579,-0.486184210526,0.492368421053
6,-0.15,0.132494279176,0.376923076923,0.0825187969925,-0.495614035088,0.498684210526
6,-0.15,0.178032036613,0.342206477733,0.0936090225564,-0.504605263158,0.506842105263
6,-0.15,0.225228832952,0.254655870445,0.151879699248,-0.5125,0.514210526316
6,-0.15,0.273226544622,0.167611336032,0.187030075188,-0.524122807018,0.521052631579
6,-0.15,0.311784897025,0.127125506073,0.213533834586,-0.5375,0.528157894737
6,-0.15,0.345881006865,0.0847165991903,0.237969924812,-0.546271929825,0.533421052632
6,-0.15,0.379176201373,0.113461538462,0.253759398496,-0.555921052632,0.486315789474
6,-0.15,0.419221967963,0.219433198381,0.267481203008,-0.565131578947,0.393157894737
6,-0.15,0.455949656751,0.250607287449,0.281015037594,-0.576096491228,0.306578947368
6,-0.15,0.549485125858,0.270951417004,0.29530075188,-0.590350877193,0.237631578947
6,-0.15,0.587700228833,0.288157894737,0.309398496241,-0.60350877193,0.188684210526
6,-0.15,0.557608695652,0.30020242915,0.331766917293,-0.612719298246,0.152894736842
6,-0.15,0.505148741419,0.237145748988,0.34962406015,-0.621710526316,0.132894736842
6,-0.15,0.447311212815,0.257793522267,0.365037593985,-0.630043859649,0.118421052632
6,-0.15,0.396052631579,0.281477732794,0.386466165414,-0.638815789474,0.102894736842
6,-0.15,0.321453089245,0.30475708502,0.401315789474,-0.646710526316,0.0821052631579
6,-0.15,0.208066361556,0.373987854251,0.42030075188,-0.65548245614,0.0631578947368
7,-0.15,0.0789473684211,0.41548582996,0.434962406015,-0.664912280702,0.06
7,-0.15,-0.00223112128146,0.435829959514,0.451127819549,-0.673026315789,0.0871052631579
7,-0.15,-0.0533752860412,0.46012145749,0.462406015038,-0.683333333333,0.123947368421
7,-0.15,-0.0901029748284,0.478744939271,0.484586466165,-0.691885964912,0.158157894737
7,-0.15,-0.126887871854,0.49008097166,0.472744360902,-0.701535087719,0.178421052632
7,-0.15,-0.158180778032,0.516295546559,0.365037593985,-0.710526315789,0.210526315789
7,-0.15,-0.189473684211,0.567712550607,0.285526315789,-0.719078947368,0.269473684211
7,-0.15,-0.220080091533,0.514777327935,0.267105263158,-0.728070175439,0.331578947368
7,-0.15,-0.253318077803,0.459109311741,0.252631578947,-0.736184210526,0.367368421053
7,-0.15,-0.0985697940503,0.398582995951,0.227631578947,-0.745833333333,0.398421052632
7,-0.15,0.058180778032,0.352732793522,0.198872180451,-0.755921052632,0.431315789474
7,-0.15,0.111613272311,0.313157894737,0.167481203008,-0.763815789474,0.470526315789
7,-0.15,0.147654462243,0.273380566802,0.126879699248,-0.772807017544,0.498684210526
7,-0.15,0.15680778032,0.235425101215,0.0593984962406,-0.780921052632,0.528947368421
7,-0.15,0.0353546910755,0.201417004049,0.025,-0.788815789474,0.542368421053
7,-0.15,-0.0940503432494,0.163360323887,-0.0902255639098,-0.796710526316,0.539210526316
7,-0.15,-0.15909610984,0.139473684211,-0.281766917293,-0.805263157895,0.55
7,-0.15,-0.200457665904,0.117307692308,-0.413345864662,-0.0813596491228,0.560263157895
7,-0.15,-0.265675057208,0.0901821862348,-0.536842105263,0.0572368421053,0.567105263158
7,-0.15,-0.337356979405,0.0445344129555,-0.559962406015,0.0493421052632,0.573684210526
7,-0.15,-0.379290617849,0.0274291497976,-0.464661654135,0.040350877193,0.581052631579
7,-0.15,-0.406292906178,0.00080971659919,-0.422932330827,-0.0138157894737,0.58
7,-0.15,-0.446681922197,-0.0418016194332,-0.438533834586,-0.125219298246,0.561315789474
7,-0.15,-0.33323798627,-0.0703441295547,-0.481578947368,-0.1875,0.551315789474
7,-0.15,-0.0662471395881,-0.0902834008097,-0.532330827068,-0.231578947368,0.539210526316
7,-0.15,-0.00697940503432,-0.128441295547,-0.559398496241,-0.262280701754,0.523684210526
7,-0.15,0.126315789474,-0.157692307692,-0.583834586466,-0.291885964912,0.471052631579
7,-0.15,0.323798627002,-0.190688259109,-0.591353383459,-0.376315789474,0.433947368421
7,-0.15,0.492219679634,-0.211336032389,-0.561090225564,-0.459429824561,0.412368421053
7,-0.15,0.518363844394,-0.234311740891,-0.524060150376,-0.499342105263,0.386315789474
7,-0.15,0.549656750572,-0.258906882591,-0.496804511278,-0.51798245614,0.361315789474
7,-0.15,0.588958810069,-0.280870445344,-0.452443609023,-0.532456140351,0.343947368421
7,-0.15,0.62528604119,-0.302125506073,-0.422368421053,-0.546929824561,0.318684210526
7,-0.15,0.563615560641,-0.327834008097,-0.365413533835,-0.560087719298,0.286842105263
7,-0.15,0.360469107551,-0.317307692308,-0.339285714286,-0.569956140351,0.257894736842
7,-0.15,0.147540045767,-0.272773279352,-0.315037593985,-0.581359649123,0.238157894737
7,-0.15,0.00995423340961,-0.223582995951,-0.294172932331,-0.595394736842,0.216052631579
7,-0.15,-0.139702517162,-0.171356275304,-0.279135338346,-0.612938596491,0.202105263158
7,-0.15,-0.206864988558,-0.138765182186,-0.261278195489,-0.626096491228,0.188421052632
7,-0.15,-0.160983981693,-0.105769230769,-0.233270676692,-0.636184210526,0.17
7,-0.15,0.0869565217391,-0.0756072874494,-0.197368421053,-0.642324561404,0.153947368421
7,-0.15,0.311670480549,-0.0516194331984,-0.173120300752,-0.630921052632,0.140263157895
7,-0.15,0.449313501144,-0.028036437247,-0.151503759398,-0.613377192982,0.130263157895
7,-0.15,0.527288329519,-0.00921052631579,-0.104323308271,-0.598684210526,0.125789473684
7,-0.15,0.531464530892,0.0123481781377,-0.0454887218045,-0.585087719298,0.146052631579
7,-0.15,0.483581235698,0.0241902834008,-0.00902255639098,-0.55899122807,0.17
7,-0.25,0.439702517162,0.00242914979757,0.0231203007519,-0.529385964912,0.186315789474
7,-0.35,0.455549199085,-0.0808704453441,0.0509398496241,-0.489254385965,0.198684210526
7,-0.25,0.490789473684,-0.140789473684,0.0449248120301,-0.446052631579,0.206578947368
7,-0.15,0.521681922197,-0.187955465587,0.0131578947368,-0.417105263158,0.213157894737
7,-0.05,0.554862700229,-0.0931174089069,-0.0276315789474,-0.400877192982,0.224473684211
7,0.0,0.588386727689,0.0148785425101,-0.0686090225564,-0.385745614035,0.236578947368
7,-0.05,0.616590389016,0.0622469635628,-0.205639097744,-0.362719298246,0.246578947368
7,0.0,0.580549199085,0.0470647773279,-0.262781954887,-0.339692982456,0.254210526316
7,-0.05,0.197940503432,-0.0146761133603,-0.275,-0.315350877193,0.261842105263
7,-0.05,-0.179061784897,-0.101821862348,-0.285526315789,-0.284649122807,0.272894736842
7,-0.05,-0.914473684211,-0.130566801619,-0.299060150376,-0.25350877193,0.283421052632
7,-0.05,-0.9102402746,-0.00657894736842,-0.314097744361,-0.225877192982,0.290526315789
7,-0.05,-0.962700228833,0.100809716599,-0.338909774436,-0.201754385965,0.300526315789
7,-0.05,-0.875972540046,0.138259109312,-0.362218045113,-0.174780701754,0.311315789474
8,-0.05,-0.95028604119,0.176214574899,-0.059962406015,-0.126535087719,0.318421052632
8,-0.05,-0.973226544622,0.216396761134,-0.119172932331,-0.0859649122807,0.326052631579
8,-0.05,-0.831407322654,0.266396761134,-0.147932330827,-0.0519736842105,0.332631578947
8,-0.05,-0.600915331808,0.317307692308,-0.193421052632,-0.0228070175439,0.187105263158
8,-0.05,-0.3926201373,0.352935222672,-0.236842105263,0.000219298245614,-0.125789473684
8,-0.05,-0.259038901602,0.388360323887,-0.276503759398,0.0228070175439,-0.255
8,-0.05,0.0181922196796,0.428238866397,-0.304511278195,0.0350877192982,-0.333157894737
8,-0.05,0.155949656751,0.455566801619,-0.322556390977,-0.0831140350877,-0.378157894737
8,-0.05,0.119622425629,0.478846153846,-0.34454887218,-0.198903508772,-0.415526315789
8,-0.05,-0.0550915331808,0.486336032389,-0.359962406015,-0.256140350877,-0.447894736842
8,-0.05,-0.264530892449,0.46508097166,-0.379511278195,-0.306359649123,-0.475263157895
8,-0.05,-0.60171624714,0.447975708502,-0.39492481203,-0.329824561404,-0.493684210526
8,-0.05,-0.808180778032,0.464473684211,-0.408270676692,-0.362061403509,-0.490526315789
8,-0.05,-0.969794050343,0.482489878543,-0.433270676692,-0.39100877193,-0.356578947368
8,-0.05,-0.931235697941,0.501113360324,-0.463157894737,-0.367324561404,-0.217631578947
8,-0.05,-0.420652173913,0.526113360324,-0.476127819549,-0.261403508772,-0.139736842105
8,-0.05,0.00692219679634,0.545951417004,-0.493609022556,-0.175657894737,-0.0957894736842
8,-0.05,0.310469107551,0.56528340081,-0.512969924812,-0.127192982456,-0.0739473684211
8,-0.05,0.488844393593,0.582894736842,-0.527819548872,-0.103289473684,-0.0686842105263
8,-0.05,0.500514874142,0.587145748988,-0.552819548872,-0.0938596491228,-0.0576315789474
8,-0.05,0.195594965675,0.552024291498,-0.572180451128,-0.0844298245614,-0.045
8,-0.05,-0.111956521739,0.56487854251,-0.592857142857,-0.0728070175439,-0.0315789473684
8,-0.05,-0.253718535469,0.586133603239,-0.618045112782,-0.0618421052632,-0.0239473684211
8,-0.05,-0.358638443936,0.59544534413,-0.594736842105,-0.040350877193,-0.0171052631579
8,-0.05,-0.623913043478,0.566801619433,-0.512781954887,-0.0280701754386,-0.01
8,-0.05,-0.759038901602,0.492611336032,-0.478947368421,0.00877192982456,-0.000789473684211
8,-0.05,-0.827803203661,0.378643724696,-0.45,0.0728070175439,0.0102631578947
8,-0.05,-0.843935926773,0.219331983806,-0.412781954887,0.13201754386,0.0286842105263
8,-0.05,-0.895137299771,0.045951417004,-0.388157894737,0.175219298246,0.0489473684211
8,-0.05,-0.985640732265,-0.0733805668016,-0.349248120301,0.212938596491,0.0731578947368
8,-0.05,-0.93152173913,-0.148886639676,-0.309586466165,0.239035087719,0.102894736842
8,-0.05,-0.793306636156,-0.222165991903,-0.301879699248,0.282894736842,0.131052631579
8,-0.05,-0.7,-0.272874493927,-0.336278195489,0.360964912281,0.163157894737
8,-0.05,-0.654748283753,-0.301518218623,-0.362781954887,0.428728070175,0.207105263158
8,-0.05,-0.621109839817,-0.328036437247,-0.379323308271,0.456359649123,0.253421052632
8,-0.05,-0.587757437071,-0.356174089069,-0.421804511278,0.485964912281,0.285526315789
8,-0.05,-0.553890160183,-0.403542510121,-0.432142857143,0.510087719298,0.316842105263
8,-0.05,-0.523112128146,-0.433805668016,-0.449060150376,0.53201754386,0.338157894737
8,-0.05,-0.490446224256,-0.474291497976,-0.473120300752,0.548245614035,0.357368421053
8,-0.05,-0.457151029748,-0.516497975709,-0.490789473684,0.561842105263,0.375
8,-0.05,-0.423455377574,-0.556680161943,-0.503947368421,0.573903508772,0.387894736842
8,-0.05,-0.386956521739,-0.582591093117,-0.517481203008,0.585745614035,0.41
8,-0.05,-0.353375286041,-0.581680161943,-0.538157894737,0.598245614035,0.429473684211
8,-0.05,-0.296224256293,-0.178137651822,-0.553383458647,0.160964912281,0.44
8,-0.05,-0.218020594966,-0.148987854251,-0.564661654135,-0.231798245614,0.450263157895
8,-0.05,-0.0380434782609,-0.127834008097,-0.554323308271,-0.429605263158,0.460526315789
8,-0.05,0.168306636156,-0.086032388664,-0.453195488722,-0.513377192982,0.468684210526
8,-0.05,0.328775743707,-0.0691295546559,-0.399060150376,-0.545175438596,0.481315789474
8,-0.05,0.377974828375,-0.0888663967611,-0.376127819549,-0.597587719298,0.489473684211
8,-0.05,0.410411899314,-0.125910931174,-0.351503759398,-0.652850877193,0.496315789474
8,-0.05,0.450743707094,-0.174291497976,-0.312781954887,-0.68048245614,0.504473684211
8,-0.05,0.519794050343,-0.223785425101,-0.273872180451,-0.712719298246,0.513421052632
8,-0.05,0.584153318078,-0.251012145749,-0.241541353383,-0.732456140351,0.521052631579
8,-0.05,0.95028604119,-0.273886639676,-0.20507518797,-0.745175438596,0.529473684211
8,-0.05,0.961556064073,-0.281174089069,-0.178759398496,-0.754824561404,0.536315789474
8,-0.05,0.577631578947,-0.319534412955,-0.15,-0.766228070175,0.543421052632
8,-0.05,0.0552059496568,-0.351518218623,-0.122556390977,-0.774342105263,0.544736842105
8,-0.05,-0.104977116705,-0.380668016194,-0.0892857142857,-0.782675438596,0.311052631579
8,-0.05,-0.217963386728,-0.400910931174,-0.0751879699248,-0.791666666667,-0.0276315789474
8,-0.05,-0.270194508009,-0.422672064777,-0.0614661654135,-0.802850877193,-0.165263157895
9,-0.05,-0.323970251716,-0.447975708502,-0.046992481203,-0.811622807018,-0.204210526316
9,-0.05,-0.361842105263,-0.476821862348,-0.034022556391,-0.821710526316,-0.235263157895
9,-0.05,-0.391247139588,-0.503744939271,-0.0240601503759,-0.829605263158,-0.262105263158
9,-0.05,-0.409210526316,-0.527732793522,-0.0334586466165,-0.837280701754,-0.280263157895
9,-0.05,-0.337471395881,-0.577429149798,-0.0843984962406,-0.844736842105,-0.314736842105
9,-0.05,-0.284439359268,-0.846761133603,-0.127443609023,-0.853289473684,-0.385263157895
9,-0.25,-0.297482837529,-0.998785425101,-0.145488721805,-0.8625,-0.424736842105
9,-0.35,-0.457494279176,-0.930465587045,-0.164285714286,-0.874342105263,-0.465526315789
9,-0.25,-0.562070938215,-0.777631578947,-0.193233082707,-0.885307017544,-0.505789473684
9,-0.35,-0.613272311213,-0.661842105263,-0.211090225564,-0.900219298246,-0.542105263158
9,-0.25,-0.649370709382,-0.565587044534,-0.225187969925,-0.915350877193,-0.565263157895
9,-0.15,-0.691247139588,-0.551315789474,-0.25037593985,-0.935526315789,-0.580263157895
9,-0.25,-0.718649885584,-0.535222672065,-0.273872180451,-0.954824561404,-0.627105263158
9,-0.15,-0.713729977117,-0.512145748988,-0.288533834586,-0.95899122807,-0.670263157895
9,-0.25,-0.67528604119,-0.481578947368,-0.308646616541,-0.944956140351,-0.696315789474
9,-0.35,-0.621739130435,-0.439068825911,-0.327255639098,-0.933333333333,-0.715789473684
9,-0.35,-0.581292906178,-0.380060728745,-0.386090225564,-0.915350877193,-0.732894736842
9,-0.35,-0.590274599542,-0.326417004049,-0.422744360902,-0.898684210526,-0.743157894737
9,-0.35,-0.687299771167,-0.295647773279,-0.403383458647,-0.878947368421,-0.75
9,-0.35,-0.751201372998,-0.342914979757,-0.390037593985,-0.840789473684,-0.758684210526
9,-0.35,-0.786041189931,-0.413663967611,-0.374436090226,-0.807894736842,-0.788947368421
9,-0.35,-0.816704805492,-0.502327935223,-0.349248120301,-0.787938596491,-0.826578947368
9,-0.35,-0.739416475973,-0.531275303644,-0.328383458647,-0.771271929825,-0.856052631579
9,-0.35,-0.634610983982,-0.551315789474,-0.301691729323,-0.342324561404,-0.877894736842
9,-0.35,-0.553432494279,-0.568421052632,-0.288157894737,-0.226096491228,-0.114736842105
9,-0.35,-0.429462242563,-0.591396761134,-0.266729323308,-0.265570175439,0.0773684210526
9,-0.35,-0.363272311213,-0.608805668016,-0.243984962406,-0.302412280702,0.0760526315789
9,-0.35,-0.300514874142,-0.591700404858,-0.22969924812,-0.355921052632,0.0739473684211
9,-0.35,-0.251487414188,-0.558198380567,-0.211466165414,-0.396929824561,0.0705263157895
9,-0.35,-0.198226544622,-0.534109311741,-0.186654135338,-0.438157894737,0.0697368421053
9,-0.35,-0.133009153318,-0.509311740891,-0.176315789474,-0.485526315789,0.0684210526316
9,-0.35,-0.0720823798627,-0.488360323887,-0.162593984962,-0.525,0.0671052631579
9,-0.35,0.0227688787185,-0.497570850202,-0.149060150376,-0.551754385965,0.0663157894737
9,-0.35,0.125800915332,-0.486032388664,-0.133082706767,-0.573245614035,0.0657894736842
9,-0.35,0.162871853547,-0.482085020243,-0.111466165414,-0.589912280702,0.0652631578947
9,-0.35,0.197711670481,-0.510931174089,-0.100563909774,-0.605921052632,0.0763157894737
9,-0.35,0.232894736842,-0.491093117409,-0.084022556391,-0.61600877193,0.0989473684211
9,-0.35,0.265217391304,-0.424190283401,-0.0669172932331,-0.624342105263,0.144210526316
9,-0.35,0.297654462243,-0.382894736842,-0.0552631578947,-0.643859649123,0.186842105263
9,-0.35,0.319679633867,-0.361538461538,-0.0453007518797,-0.682456140351,0.210789473684
9,-0.35,0.154519450801,-0.339574898785,-0.0330827067669,-0.699561403509,0.218421052632
9,-0.35,-0.050057208238,-0.337955465587,-0.0236842105263,-0.708552631579,0.0981578947368
9,-0.35,-0.195022883295,-0.361133603239,-0.0144736842105,-0.716447368421,-0.255789473684
9,-0.35,-0.290846681922,-0.384210526316,-0.00451127819549,-0.727631578947,-0.405526315789
9,-0.35,-0.385926773455,-0.41548582996,0.00563909774436,-0.741447368421,-0.458947368421
9,-0.35,-0.420594965675,-0.432085020243,0.00375939849624,-0.75701754386,-0.489736842105
9,-0.35,-0.359897025172,-0.422773279352,-0.0315789473684,-0.755921052632,-0.509473684211
9,-0.35,-0.319279176201,-0.443623481781,-0.0501879699248,-0.751535087719,-0.523684210526
9,-0.35,-0.291590389016,-0.467206477733,-0.0710526315789,-0.761403508772,-0.538947368421
9,-0.35,-0.375343249428,-0.493927125506,-0.0836466165414,-0.771929824561,-0.581052631579
9,-0.35,-0.414302059497,-0.515789473684,-0.112030075188,-0.763596491228,-0.62
9,-0.35,-0.376601830664,-0.514068825911,-0.146992481203,-0.698026315789,-0.634210526316
9,-0.35,-0.329462242563,-0.470647773279,-0.16954887218,-0.642763157895,-0.594210526316
9,-0.35,-0.295823798627,-0.428441295547,-0.193796992481,-0.593640350877,-0.508157894737
9,-0.35,-0.262929061785,-0.406376518219,-0.215789473684,-0.543201754386,-0.457105263158
9,-0.35,-0.269221967963,-0.386842105263,-0.228947368421,-0.479605263158,-0.425526315789
9,-0.35,-0.321281464531,-0.368825910931,-0.25037593985,-0.434210526316,-0.397368421053
9,-0.35,-0.378203661327,-0.354149797571,-0.281203007519,-0.374342105263,-0.367105263158
9,-0.35,-0.422025171625,-0.369534412955,-0.272368421053,-0.311403508772,-0.317894736842
9,-0.35,-0.455320366133,-0.390587044534,-0.232706766917,-0.268640350877,-0.280789473684
10,-0.35,-0.50171624714,-0.417712550607,-0.216165413534,-0.24100877193,-0.284473684211
10,-0.35,-0.540675057208,-0.439271255061,-0.192481203008,-0.178289473684,-0.347894736842
10,-0.35,-0.574199084668,-0.470850202429,-0.152819548872,-0.112061403509,-0.375789473684
10,-0.35,-0.620194508009,-0.505769230769,-0.115977443609,-0.0407894736842,-0.400526315789
10,-0.35,-0.681178489703,-0.543421052632,-0.0746240601504,0.0394736842105,-0.432105263158
10,-0.35,-0.732494279176,-0.576518218623,-0.0381578947368,0.0991228070175,-0.447631578947
10,-0.35,-0.770995423341,-0.618117408907,-0.0101503759398,0.133333333333,-0.463947368421
10,-0.35,-0.777059496568,-0.661740890688,0.0046992481203,0.201315789474,-0.475
10,-0.35,-0.743421052632,-0.689068825911,0.0278195488722,0.260526315789,-0.484210526316
10,-0.35,-0.710011441648,-0.70020242915,0.0212406015038,0.294298245614,-0.491842105263
10,-0.35,-0.670766590389,-0.673684210526,-0.0116541353383,0.307675438596,-0.499736842105
10,-0.35,-0.625972540046,-0.655263157895,-0.0359022556391,0.318421052632,-0.509210526316
10,-0.35,-0.591533180778,-0.632388663968,-0.117669172932,0.332456140351,-0.516315789474
10,-0.35,-0.553890160183,-0.610020242915,-0.220488721805,0.346052631579,-0.525789473684
10,-0.35,-0.496967963387,-0.59048582996,-0.248496240602,0.35899122807,-0.537368421053
10,-0.35,-0.442448512586,-0.568117408907,-0.263533834586,0.368859649123,-0.553684210526
10,-0.35,-0.396453089245,-0.542307692308,-0.278759398496,0.345175438596,-0.567368421053
10,-0.35,-0.35114416476,-0.519230769231,-0.336466165414,0.251973684211,-0.576315789474
10,-0.35,-0.32700228833,-0.497570850202,-0.387969924812,0.183333333333,-0.583157894737
10,-0.35,-0.298226544622,-0.475607287449,-0.403571428571,0.151754385965,-0.592631578947
10,-0.35,-0.237700228833,-0.506680161943,-0.416165413534,0.127412280702,-0.601315789474
10,-0.35,-0.190560640732,-0.613967611336,-0.437406015038,0.1125,-0.608157894737
10,-0.35,-0.147368421053,-0.568218623482,-0.448120300752,0.101973684211,-0.615789473684
10,-0.35,-0.0729405034325,-0.482186234818,-0.464097744361,0.0918859649123,-0.621842105263
10,-0.35,0.0148169336384,-0.428643724696,-0.476503759398,0.0714912280702,-0.631578947368
10,-0.35,0.14233409611,-0.344534412955,-0.488533834586,0.0585526315789,-0.630526315789
10,-0.35,0.180263157895,-0.245951417004,-0.514661654135,-0.00416666666667,-0.602631578947
10,-0.05,0.214931350114,-0.199291497976,-0.551691729323,-0.154385964912,-0.584210526316
10,0.0,0.22471395881,-0.186842105263,-0.573308270677,-0.25701754386,-0.573157894737
10,0.05,0.00743707093822,-0.177226720648,-0.600751879699,-0.330921052632,-0.56
10,0.15,-0.183581235698,-0.157591093117,-0.615601503759,-0.35899122807,-0.543157894737
10,0.05,-0.309038901602,-0.110222672065,-0.631015037594,-0.370394736842,-0.532631578947
10,0.0,-0.285983981693,-0.0535425101215,-0.642857142857,-0.383771929825,-0.525
10,-0.05,-0.254176201373,-0.156680161943,-0.653947368421,-0.405921052632,-0.517105263158
10,-0.15,-0.272368421053,-0.198987854251,-0.665601503759,-0.426754385965,-0.482894736842
10,-0.05,-0.351544622426,-0.22995951417,-0.675,-0.438377192982,-0.419210526316
10,-0.15,-0.373169336384,-0.271457489879,-0.687218045113,-0.450877192982,-0.369210526316
10,-0.15,-0.146395881007,-0.315384615385,-0.69962406015,-0.469298245614,-0.324473684211
10,-0.15,-0.0851258581236,-0.338360323887,-0.710714285714,-0.479605263158,-0.299736842105
10,-0.15,-0.0460526315789,-0.353744939271,-0.735338345865,-0.489035087719,-0.276578947368
10,-0.15,-0.0900457665904,-0.372064777328,-0.751315789474,-0.5,-0.252631578947
10,-0.15,-0.293878718535,-0.402631578947,-0.765037593985,-0.508552631579,-0.220789473684
10,-0.15,-0.438157894737,-0.415182186235,-0.781015037594,-0.517105263158,-0.191315789474
10,-0.15,-0.502688787185,-0.366801619433,-0.79454887218,-0.524342105263,-0.166315789474
10,-0.15,-0.542276887872,-0.320141700405,-0.80507518797,-0.531140350877,-0.155263157895
10,-0.15,-0.596967963387,-0.287348178138,-0.818233082707,-0.537719298246,-0.138947368421
10,-0.15,-0.668535469108,-0.247672064777,-0.675,-0.54451754386,-0.118421052632
10,-0.15,-0.775228832952,-0.213259109312,0.221052631579,-0.553070175439,-0.105
10,-0.15,-0.85823798627,-0.176821862348,0.13984962406,-0.558771929825,-0.0728947368421
10,-0.15,-0.911784897025,-0.137044534413,0.114661654135,-0.577631578947,-0.0486842105263
10,-0.15,-0.975686498856,-0.101518218623,0.0986842105263,-0.598903508772,-0.0347368421053
10,-0.15,-0.988558352403,-0.0805668016194,0.0812030075188,-0.614254385965,-0.0213157894737
10,-0.15,-0.91733409611,-0.0603238866397,0.0359022556391,-0.626535087719,-0.00684210526316
10,-0.15,-0.85766590389,-0.0723684210526,-0.0571428571429,-0.639692982456,0.00684210526316
10,-0.15,-0.757551487414,-0.175506072874,-0.102255639098,-0.650657894737,0.0157894736842
10,-0.15,-0.675686498856,-0.223582995951,-0.125563909774,-0.663157894737,0.03
10,-0.15,-0.627402745995,-0.242105263158,-0.168796992481,-0.675,0.0468421052632
10,-0.15,-0.7676201373,-0.260627530364,-0.194736842105,-0.0894736842105,0.0128947368421
10,-0.15,-0.919336384439,-0.284615384615,-0.218609022556,0.0214912280702,-0.0897368421053
10,-0.15,-0.969736842105,-0.270546558704,-0.244360902256,0.0142543859649,-0.166052631579
11,-0.15,-0.902688787185,-0.254251012146,-0.262406015038,0.00372807017544,-0.23
11,-0.15,-0.738443935927,-0.333400809717,-0.282706766917,-0.00767543859649,-0.288157894737
11,-0.15,-0.635469107551,-0.350101214575,-0.313157894737,-0.0243421052632,-0.323947368421
11,-0.15,-0.529633867277,-0.368724696356,-0.33984962406,-0.0416666666667,-0.356052631579
11,-0.15,-0.473627002288,-0.387449392713,-0.367105263158,-0.0660087719298,-0.384473684211
11,-0.15,-0.455377574371,-0.40516194332,-0.408458646617,-0.193201754386,-0.408421052632
11,-0.15,-0.499942791762,-0.423481781377,-0.428195488722,-0.332675438596,-0.425526315789
11,-0.15,-0.559038901602,-0.439777327935,-0.46954887218,-0.380921052632,-0.438947368421
11,-0.15,-0.654176201373,-0.457894736842,-0.518421052632,-0.422149122807,-0.449210526316
11,-0.15,-0.731178489703,-0.476214574899,-0.538533834586,-0.510745614035,-0.465263157895
11,-0.15,-0.799199084668,-0.496659919028,-0.557706766917,-0.555043859649,-0.476052631579
11,-0.15,-0.848970251716,-0.515789473684,-0.603947368421,-0.569956140351,-0.484473684211
11,-0.15,-0.905663615561,-0.295647773279,-0.624060150376,-0.587061403509,-0.497368421053
11,-0.15,-0.963729977117,-0.10455465587,-0.634210526316,-0.606578947368,-0.524473684211
11,-0.15,-0.953318077803,-0.0839068825911,-0.575563909774,-0.620175438596,-0.569210526316
11,-0.15,-0.98381006865,-0.05495951417,-0.545112781955,-0.627850877193,-0.597631578947
11,-0.15,-0.940560640732,-0.0398785425101,-0.533646616541,-0.634868421053,-0.611842105263
11,-0.15,-0.900114416476,-0.0302631578947,-0.517481203008,-0.64451754386,-0.622105263158
11,-0.15,-0.812986270023,-0.0447368421053,-0.470488721805,-0.661184210526,-0.634473684211
